Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code
-1.0170654500454646,-0.20347838770713997,-0.3636711725270597,0.0,0.45318756945125327,1.5506988086889721,0.6730941327623076,San Jose,-0.1282083405526804,1.9921514136919967,0.0,0378-XSZPU,0.0,-0.2020305089104422,1.471569652235092,1.0021810276726828,0.0,-2.3155375578159627,"37.311088, -121.961786",0.5642174785337517,-1.1617847545582904,1.3411862241332773,-0.7947970559697843,-0.9063269671749657,-0.18029082093862336,0.47363940843824126,-1.6027709312071503,1.4424066391803936,2.1765798859678918,-1.8591155638129788,1.3411862241332773,1.1561531590285132,0.3256134155490865,0.28071804129586275,-0.4559547530644957,0.0,1.3936669947687261,0.2996263191828357,-0.5479811001476056,0.0,-0.8944271909999157,-0.8291561975888498,-0.8944271909999157,1.9842657197192746,1.018450719884895,-0.27638963509834863,0.9050512825693152,-0.2533623344867288,1.0322291883828085,-0.4767312946227961,0.3988620176087327,0.9436039764769468
-0.9602869239483024,0.2687515109547675,-0.7040306845748137,0.0,-0.3722612177635294,-0.6858157339292157,-0.09001505868627845,Stockton,0.9896375946132128,-0.34646111542469504,0.0,6023-YEBUP,0.0,-0.2020305089104422,1.471569652235092,1.0021810276726828,0.0,-2.3155375578159627,"38.033219, -121.297433",0.8649837115872787,-0.8368174990975673,-0.7456086127385,1.1096690755040426,1.103354568734741,-0.18029082093862336,-0.5056420711705549,0.8145517109311254,-0.6932857717350923,-0.4594363875393967,0.5378901771706092,-0.7456086127385,-0.5556994215975757,0.3256134155490865,0.7984801522000549,-0.4559547530644957,0.0,-0.7175315220591462,-0.9506325944982691,-0.5479811001476056,0.0,1.118033988749895,1.2060453783110543,1.118033988749895,-0.752446916552201,-0.6399346538331663,0.17031051458525007,-0.6135747184610093,-0.2533623344867288,-0.6586858873793472,-0.4767312946227961,-2.507132682112035,0.9956289700756317
-0.05183050639370576,-0.4658283314081997,-0.8948382898137061,0.0,2.1040851438808184,1.9234512324586703,-0.3080462562430173,Mountain View,1.041944347805881,-0.34646111542469504,0.0,7549-MYGPK,0.0,-0.2020305089104422,1.471569652235092,-0.9978237188567144,0.0,0.604329857122298,"37.380662, -122.086022",0.593194921544046,-1.222554604245756,1.3411862241332773,1.0909289413689984,1.103354568734741,-0.18029082093862336,2.4322023676558335,-1.6027709312071503,1.4424066391803936,2.1765798859678918,0.5378901771706092,1.3411862241332773,-0.5556994215975757,0.3256134155490865,0.3886073322377571,-0.4559547530644957,0.0,1.3936669947687261,0.2996263191828357,-0.5479811001476056,0.0,-0.8944271909999157,-0.8291561975888498,1.118033988749895,2.233057777562136,2.3782205724390106,-0.27638963509834863,0.22214743501271653,-0.2533623344867288,1.9282248850933228,-0.4767312946227961,-2.507132682112035,0.34112098609217756
-1.073843976142627,0.2687515109547675,-0.3636711725270597,0.0,1.278636356666036,0.24606532549502935,-0.19903065746464788,Elk Grove,1.4899263791817974,-0.34646111542469504,0.0,0637-KVDLV,0.0,-0.2020305089104422,-0.6795464954588802,1.0021810276726828,0.0,0.604329857122298,"38.35363, -121.44195",0.9984343036528638,-0.9075077689652723,-0.7456086127385,-0.03582162350051012,1.103354568734741,-0.18029082093862336,-0.5056420711705549,0.8145517109311254,-0.6932857717350923,-0.4594363875393967,0.5378901771706092,-0.7456086127385,-0.5556994215975757,0.3256134155490865,1.1108702301448672,-0.4559547530644957,0.0,-0.7175315220591462,-0.9506325944982691,-0.5479811001476056,0.0,-0.8944271909999157,-0.8291561975888498,-0.8944271909999157,-0.8022053281207733,-0.7258321290091253,-0.27638963509834863,-0.6157510782356805,-0.2533623344867288,-0.73092999055919,-0.4767312946227961,0.3988620176087327,1.3021848463345487
-0.5628372412681664,-0.6232382976288355,0.7940668646656794,0.0,-0.3722612177635294,-0.6858157339292157,-1.8342646391401893,Lebec,-0.1737658352688753,-0.34646111542469504,0.0,6424-ELEYH,0.0,-0.2020305089104422,-0.6795464954588802,-0.9978237188567144,0.0,0.604329857122298,"34.845861, -118.885163",-0.46254503188588425,0.3431406877853539,1.3411862241332773,-0.11780971034132677,1.103354568734741,-0.18029082093862336,0.47363940843824126,0.8145517109311254,-0.6932857717350923,-0.4594363875393967,0.5378901771706092,1.3411862241332773,1.1561531590285132,0.3256134155490865,-1.106837949476361,-0.4559547530644957,0.0,1.3936669947687261,-0.9506325944982691,-0.5479811001476056,0.0,-0.8944271909999157,-0.8291561975888498,-0.8944271909999157,-0.752446916552201,-0.6914474979013758,-0.27638963509834863,-0.5036212376711011,-0.2533623344867288,-0.6751354754971636,-0.4767312946227961,0.3988620176087327,-0.10472761496321813
0.5727332806750794,0.05887155599391976,-1.4737073084100756,0.0,0.45318756945125327,2.1098274443435194,0.01900054009209098,Deer Park,1.09340744368899,-0.34646111542469504,0.0,2011-TRQYE,0.0,-0.2020305089104422,1.471569652235092,1.0021810276726828,0.0,-0.8556038503468324,"38.554383, -122.474773",1.0820475588436727,-1.4127115622599595,-0.7456086127385,-2.050386043017719,-0.9063269671749657,-0.18029082093862336,-0.5056420711705549,0.00877749688503353,1.4424066391803936,-0.4594363875393967,0.5378901771706092,-0.7456086127385,1.1561531590285132,-3.0711265330197945,-1.1564021638884292,-0.4559547530644957,0.0,-0.7175315220591462,0.2996263191828357,-0.5479811001476056,0.0,-0.8944271909999157,-0.8291561975888498,-0.8944271909999157,-0.0060707430236167,-0.5014474110196275,-0.27638963509834863,-0.6700654482644304,-0.2533623344867288,-0.5681263208765734,-0.4767312946227961,0.3988620176087327,0.6409639599512642
0.7998473850637285,-1.147938185030955,1.409679239676295,0.0,-0.3722612177635294,-0.49943952204436665,-0.7441086513564951,Fallbrook,1.4199028224883867,-0.34646111542469504,0.0,3746-EUBYR,0.0,-0.2020305089104422,-0.6795464954588802,1.0021810276726828,0.0,0.604329857122298,"33.362575, -117.299644",-1.080330922203612,1.1186948854947456,1.3411862241332773,-0.12483726064196846,1.103354568734741,-0.18029082093862336,0.47363940843824126,0.8145517109311254,-0.6932857717350923,-0.4594363875393967,0.5378901771706092,1.3411862241332773,-0.5556994215975757,0.3256134155490865,0.8772795087067413,-0.4559547530644957,0.0,1.3936669947687261,-0.9506325944982691,-0.5479811001476056,0.0,-0.8944271909999157,-0.8291561975888498,-0.8944271909999157,-0.8519637396893456,-0.7708834316611135,-0.27638963509834863,-0.5995230042636759,-0.2533623344867288,-0.7622540773359601,-0.4767312946227961,0.3988620176087327,-0.7844089829460359
1.5947467504240005,-0.3084183651875639,-1.0244069676955216,0.0,-0.3722612177635294,-0.49943952204436665,-1.3982022440267117,Lewiston,1.0090417127330735,-0.34646111542469504,0.0,9391-EOYLI,0.0,-0.2020305089104422,-0.6795464954588802,1.0021810276726828,0.0,0.604329857122298,"40.704293, -122.803899",1.9774811188267,-1.5737030425735365,1.3411862241332773,0.14923720108304758,-0.9063269671749657,-0.18029082093862336,0.47363940843824126,0.00877749688503353,-0.6932857717350923,-0.4594363875393967,0.5378901771706092,1.3411862241332773,-0.5556994215975757,0.3256134155490865,-1.0778932227005633,-0.4559547530644957,0.0,1.3936669947687261,0.2996263191828357,1.824880456151932,0.0,1.118033988749895,-0.8291561975888498,-0.8944271909999157,-0.3046212124350504,-0.3218575853084581,-0.27638963509834863,-0.5381591210517521,-0.2533623344867288,-0.3929117539963015,-0.4767312946227961,0.3988620176087327,1.466650955130391
0.8566259111608908,-0.41335834266798777,0.6451595781447869,0.0,2.1040851438808184,1.1779463849192744,-0.4170618550213867,Oakland,1.3937494458920527,-0.34646111542469504,0.0,4659-NZRUF,0.0,-0.2020305089104422,-0.6795464954588802,-0.9978237188567144,0.0,0.604329857122298,"37.834341, -122.26437",0.7821513904471821,-1.309793256102387,-0.7456086127385,0.8379371305459076,1.103354568734741,-0.18029082093862336,-0.5056420711705549,0.00877749688503353,1.4424066391803936,2.1765798859678918,0.5378901771706092,-0.7456086127385,-0.5556994215975757,0.3256134155490865,-0.14604726971117313,-0.4559547530644957,0.0,-0.7175315220591462,1.5498852328639405,-0.5479811001476056,0.0,1.118033988749895,1.2060453783110543,-0.8944271909999157,0.04368766854495559,0.10842466272968201,5.084012161104836,0.3148635155583089,-0.2533623344867288,0.21286765188235204,-0.4767312946227961,-2.507132682112035,0.6594244415507975
1.3676326460353514,-0.3084183651875639,-1.4737073084100756,0.0,1.278636356666036,1.7370750205738212,-1.0711554476916032,Oakland,0.4353547422328416,-0.34646111542469504,0.0,5167-GBFRE,0.0,-0.2020305089104422,-0.6795464954588802,1.0021810276726828,0.0,-0.8556038503468324,"37.803883, -122.208417",0.7694656894783202,-1.2824239315944908,-0.7456086127385,-2.439243826319878,-0.9063269671749657,-0.18029082093862336,-0.5056420711705549,0.8145517109311254,-0.6932857717350923,-0.4594363875393967,0.5378901771706092,-0.7456086127385,-0.5556994215975757,-3.0711265330197945,0.23163785241516247,-0.4559547530644957,0.0,-0.7175315220591462,1.5498852328639405,1.824880456151932,0.0,-0.8944271909999157,-0.8291561975888498,-0.8944271909999157,-0.7026885049836287,-0.756575732810909,-0.27638963509834863,-0.6700654482644304,-0.2533623344867288,-0.7690511941545912,-0.4767312946227961,0.3988620176087327,0.6555085818175632
